id,name,features
78553,S*** ON 1*** H**** D********,2|Ponorogo|Hostel/Backpacker accommodation|Ponorogo
78554,S*** ON 1*** A*** F***** I** S******,2|Ponorogo|Hostel/Backpacker accommodation|Ponorogo
78555,W**** A*** S****** S****** R*********,1|Pontianak|Hotel|Kota Pontianak
78556,R******* S****** @ A*** H*******,2|Ponorogo|Hotel|Siman
78557,O** 9**** A*** S****** H*******,2|Ponorogo|Bed & breakfast|Ponorogo
78558,M**** H****,2|Ponorogo|Hotel|Ponorogo
78559,G******** H****,2|Ponorogo|Bed & breakfast|Ponorogo
78560,O** 9**** S******,2|Ponorogo|Hotel|Ponorogo
78561,S**** O** 9**** H**** G******,2|Ponorogo|Bed & breakfast|Ponorogo
78562,N***** K***** G**** H****,0|Ponorogo|Hotel|Ponorogo
78563,A***** H**** P*******,2|Ponorogo|Hotel|Siman
78564,MY H*** S******,0|Pontianak|Hotel|Pontianak
78565,S*** ON 3*** H**** K*****,2|Rembang|Hotel|Rembang
78566,R******* @ U*** S******** M*****,2|Madiun|Hotel|Manguharjo
78567,F******** M*****,3|Madiun|Hotel|Manguharjo
78568,A**** M***** H**** a** C********* C*****,4|Madiun|Hotel|Manguharjo
78569,R******* S****** n*** P**** S**** M*****,1|Madiun|Hotel|Manguharjo
78570,S** In H******* S****** n*** R*** S******,2|Madiun|Hotel|Madiun
78571,R******* n*** A*** A*** M*****,2|Madiun|Guest House|Taman
78572,H**** P***** I****,1|Madiun|Hotel|Manguharjo
78573,S*** ON 1*** I***** F*****,1|Madiun|Hostel/Backpacker accommodation|Taman
78574,O** 3*** O***** I**,2|Madiun|Hotel|Kartoharjo
78575,V**** K****** A**** M***** by A****,3|Madiun|Hotel|Madiun
78576,K****** A**** a** R*********,0|Madiun|Hotel|Madiun
78577,R******* S****** n*** S****** M*****,2|Madiun|Hotel|Madiun
78578,M****** M*****,3|Madiun|Hotel|Manguharjo
78579,A**** R*****,0|Madiun|Hotel|Madiun
78580,G**** M****** S***** S******,2|Madiun|Hotel|Taman
78581,S**** B*** M*****,1|Madiun|Hotel|Kejuron
78582,A*** K****** M***** 4 M*****,0|Madiun|Hotel|Madiun
78583,A***** M*****,2|Madiun|Hotel|Kartoharjo
78584,G**** F****** S****** n*** T**** H**** D******* M*****,2|Madiun|Hotel|Madiun
78585,H**** T**** I****,2|Madiun|Hotel|Taman
78586,H**** K*******,3|Madiun|Hotel|Kartoharjo
78587,H**** K******* 2 M*****,1|Madiun|Hotel|Kartoharjo
78588,d***** M*****,1|Madiun|Hotel|Kartoharjo
78589,R******* S****** n*** S****** M***** 2,1|Madiun|Hotel|Manguharjo
78590,S**** O** 1*** H**** S******* P*****,2|Madiun|Hotel|Manguharjo
78591,R******* S****** n*** P********* N***** M*****,2|Madiun|Guest House|Taman
78592,R******* @ P******* S******* M*****,2|Madiun|Hotel|Kartoharjo
78593,K*** C**** R*****,0|Madiun|Hotel|Madiun
78594,O** 1*** H** A**** R********,2|Madiun|Hotel|Manguharjo
78595,R******* P*** @ T**** M*****,3|Madiun|Hotel|Taman
78596,R******* S****** n*** S****** M*** M*****,1|Madiun|Hotel|Madiun
78597,A****** P*** H******* n*** T******* P******* M*****,2|Madiun|Hotel|Madiun
78598,T** S** H**** M*****,3|Madiun|Hotel|Kartoharjo
78599,L*** 2 R******** S****** n*** U********** P*** M*****,1|Madiun|Hotel|Kartoharjo
78600,R******* @ K********** M*****,2|Madiun|Guest House|Kartoharjo
78601,O** 3*** K***** F***** H*******,2|Madiun|Hotel|Kartoharjo
78602,R******* n*** S****** W**** M*****,2|Madiun|Hotel|Madiun
78603,O** 3*** G**** J*****,2|Madiun|Hotel|Kartoharjo
78604,S*** H**** C***,3|Cepu|Hotel|Blora
78605,K***** H**** A*** C***,3|Cepu|Hotel|Mulyorejo
78606,G**** M***,4|Cepu|Hotel|Cepu
78607,A***** C***,4|Cepu|Hotel|Balun
78608,My R*** C*** B****,2|Cepu|Hotel|Cepu
78609,O** 6** H**** C*** I**** 1,2|Cepu|Hotel|Blora
78610,S**** O** C****** O 3*** M******,2|Cepu|Hotel|Blora
78611,R******* P*** @ H******* C*** B****,3|Central Java|Hotel|Kendal
78612,G**** C*** H****,1|Cepu|Hotel|Cepu
78613,A*** H****,5|Cepu|Hotel|Blora
78614,N*** A** D** H**** N*********,2|Nanga Pinoh|Hotel|Borneo
78615,O** 9**** M****** G**** H**** S******,2|Palangkaraya|Bed & breakfast|Jekan Raya
78616,G**** K*******,3|Pangkalan Bun|Hotel|Arut Selatan
78617,A****** H**** P******** B**,3|Pangkalan Bun|Hotel|Arut Selatan
78618,A***** H****,2|Pangkalan Bun|Hotel|Pangkalan Bun
78619,S*** ON 2*** H**** T******** 2,2|Ponorogo|Bed & breakfast|Ponorogo
78620,M****** P******** B**,0|Pangkalan Bun|Hotel|Pangkalan Bun
78621,G**** H**** A*** R*** P******** B** S******,1|Palangkaraya|Hotel|Palangkaraya
78622,B**** H**** P******** B**,3|Pangkalan Bun|Hotel|Kotawaringin Barat
78623,A******* F***** H******* n*** R*** C******,2|Madiun|Hotel|Kartoharjo
78624,A****** P*** H******* 2,2|Madiun|Hotel|Madiun
78625,S*** ON 2*** Tf H*******,2|Madiun|Hotel|Kartoharjo
78626,A****** P*** 3 S****** n*** T******* C******,1|Madiun|Hotel|Kartoharjo
78627,L****** H******* C******,1|Madiun|Hotel|Madiun
78628,H**** B**** J*** P*****,0|Trenggalek|Hotel|Trenggalek
78629,O** 2*** H**** A*****,2|Trenggalek|Hotel|Trenggalek
78630,O** 2*** K********* I**** H****,2|Trenggalek|Hotel|Trenggalek
78631,S*** ON 2*** A**** H*******,2|Trenggalek|Hotel|Trenggalek
78632,R**** O******** E** L****,1|Pangkalan Bun|Lodge|Pangkalan Bun
78633,S***** R*****,3|Tulungagung|Hotel|Tulungagung
78634,H**** B***** R********,0|Bojonegoro|Hotel|Bojonegoro
78635,R******* P****** @ R*** B*********,3|Bojonegoro|Hotel|Bojonegoro
78636,C****** O 9**** B*********,2|Bojonegoro|Bed & breakfast|Bojonegoro
78637,F******** S******* B*********,3|Bojonegoro|Hotel|Klangon
78638,A**** B********* C*** H****,3|Bojonegoro|Hotel|Bojonegoro
78639,R******* n*** B********* T**** S******,2|Bojonegoro|Guest House|Bojonegoro
78640,G**** D***** K*****,3|Bojonegoro|Hotel|Kepatihan
78641,R******* P*** S****** @ J**** D***** W****** B*********,3|Bojonegoro|Hotel|Bojonegoro
78642,W**** D**** H****,1|Bojonegoro|Hotel|Bojonegoro
78643,O** 2*** L**** H**** S******,2|Bojonegoro|Hostel/Backpacker accommodation|Bojonegoro
78644,R******* P*** S****** @ L**** H**** B*********,3|Bojonegoro|Hotel|Bojonegoro
78645,R******* S****** n*** A*** A*** B*********,2|Bojonegoro|Guest House|Bojonegoro
78646,R******* P*** @ J**** P***** T**** B*********,3|Bojonegoro|Hotel|Bojonegoro
78647,H**** N****** N******,1|Nganjuk|Hotel|Nganjuk
78648,N****** B*********,2|Bojonegoro|Hotel|Bojonegoro
78649,A****** G********* S****** R********* n*** T******* N******,1|Nganjuk|Hotel|Nganjuk
78650,D****** H**** a** C********* B*********,3|Bojonegoro|Hotel|Sukorejo
78651,R******* P****** @ J**** V****** B*********,3|Bojonegoro|Hotel|Sukorejo
78652,A*** V****** 55 B*********,0|Bojonegoro|Hotel|Bojonegoro
78653,R******* n*** R*** N******,1|Nganjuk|Hotel|Nganjuk
78654,E****** H**** B*********,4|Bojonegoro|Hotel|Sukorejo
78655,S*** ON 2*** G**** K***,2|Nganjuk|Bed & breakfast|Nganjuk
78656,H******* C**** G**** H**** S****** n*** T******* G****** T**********,1|Tulungagung|Hotel|Tulungagung
78657,R******* S****** @ W***** N******,2|Nganjuk|Hotel|Nganjuk
78658,N***** T**********,3|Tulungagung|Hotel|Tulungagung
78659,R******* P*** @ A******** N******,3|Nganjuk|Hotel|Nganjuk
78660,L****** H**** T**********,0|Tulungagung|Hotel|Tulungagung
78661,I***** H**** T**********,3|Tulungagung|Hotel|Tulungagung
78662,F**** O** R*** H**** N******,3|Nganjuk|Hotel|Nganjuk
78663,F**** O** H**** T**********,3|Tulungagung|Hotel|Tulungagung
78664,C**** V******* T**********,4|Tulungagung|Hotel|Jepun
78665,S***** G**** H**** & R**** T**********,2|Tulungagung|Bed & breakfast|Tulungagung
78666,R******* S****** n*** G** B*** K**** N******,1|Nganjuk|Hotel|Nganjuk
78667,A**** S**** T**********,4|Tulungagung|Hotel|Tulungagung
78668,V**** G**** H**** T********** by A****,2|Tulungagung|Hotel|Tulungagung
78669,P*** H*****,0|Tulungagung|Hotel|Tulungagung
78670,O** 2*** S****** F***** R********,2|Tulungagung|Hostel/Backpacker accommodation|Tulungagung
78671,V******,2|Tulungagung|Hotel|Tulungagung
78672,O** 2*** Hs R********,2|Tulungagung|Hotel|Tulungagung
78673,R******* S****** n*** R*** Dr I**** T**********,1|Tulungagung|Hotel|Tulungagung
78674,H**** G***** 2 n*** L**** M*** N******,1|Nganjuk|Hotel|Nganjuk
78675,S*** ON 2*** O*** P******* F***** S******,2|Nganjuk|Bed & breakfast|Nganjuk
78676,H**** G***** 1 n*** A*** A*** N******,2|Nganjuk|Hotel|Nganjuk
78677,B**** D*** a** R*****,3|Kediri|Hotel|Kediri
78678,R******* S****** @ S*********** K*****,2|Kediri|Guest House|Mojoroto
78679,H**** S**** S******,2|Kediri|Hotel|Kediri
78680,E****** H******* S******,1|Kediri|Hotel|Kediri
78681,S*** ON 1*** F***** R********,1|Kediri|Hotel|Kediri
78682,A*** M******* J**** A**** S******* 26 K*****,0|Kediri|Hotel|Kediri
78683,L**** G***** H**** & R********* K*****,2|Kediri|Hotel|Kediri
78684,O** 9**** D*** H******* F*****,2|Kediri|Bed & breakfast|Kediri
78685,R*** R***** H****,2|Kediri|Hotel|Kediri
78686,O** 9**** D**** F***** G**** H****,2|Kediri|Bed & breakfast|Kediri
78687,I***** P***** H**** a** R***** K*****,2|Kediri|Hotel|Kediri
78688,H**** M**** I**,2|Kediri|Hotel|Kediri
78689,A*** J*** H*******,1|Kediri|Hotel|Kediri
78690,A******* K*****,2|Kediri|Hotel|Kediri
78691,O** 3*** F****** i**,2|Kediri|Hotel|Kediri
78692,J***** B***** H****,3|Kediri|Hotel|Kediri
78693,H**** P******** K*****,0|Kediri|Hotel|Kediri
78694,G**** S**** K*****,4|Kediri|Hotel|Kediri
78695,M****** K*****,3|Kediri|Hotel|Kediri
78696,O** 3*** H**** M**** J***,2|Tulungagung|Hotel|Tulungagung
78697,T****** H****,1|Kediri|Hotel|Kediri
78698,C****** H**** K*****,1|Kediri|Hotel|Kediri
78699,S**** H******* S******,2|Tuban|Hotel|Bogorejo
78700,HP R******** R********* n*** A*** A*** K*****,1|Kediri|Hotel|Kediri
78701,O** 9**** HP R********,2|Kediri|Bed & breakfast|Kediri
78702,V*** H**** K*****,2|Kediri|Hotel|Kediri
78703,O** 9**** A***** H******* S******,2|Kediri|Bed & breakfast|Kediri
78704,Q**** A***,2|Kediri|Hotel|Kediri
78705,Q**** A*** 2,1|Kediri|Hotel|Kediri
78706,R******* n*** R**** S**** B***** K*****,2|Kediri|Guest House|Kediri
78707,V**** H**** C***** T**** by A****,3|Tuban|Hotel|Tuban
78708,A**** H****,2|Kediri|Hotel|Ngasem
78709,O** 9**** G***** H****,2|Tulungagung|Bed & breakfast|Tulungagung
78710,H******* G**** B******,1|Kediri|Hotel|Kediri
78711,V**** D********* K*****,1|Kediri|Hotel|Kediri
78712,O** 3*** N***** H******* S******,2|Tuban|Hotel|Tuban
78713,R******* S****** @ J**** S**** G*** T****,1|Tuban|Hotel|Tuban
78714,O** 1*** G*** G**** H******* S******,2|Tuban|Hotel|Tuban
78715,J****** H******* S****** R*********,1|Tuban|Hotel|Tuban
78716,F******** T****,3|Tuban|Hotel|Tuban
78717,H**** S*** T****,3|Tuban|Hotel|Tuban
78718,R**** H**** T****,0|Tuban|Hotel|Tuban
78719,F**** O** K*** H**** T****,3|Tuban|Hotel|Tuban
78720,O** 1*** H**** B****,2|Tuban|Hotel|Tuban
78721,F******** K*****,2|Kediri|Hotel|Kediri
78722,H**** W***** Z***** S**** B***** S******,2|Tuban|Hotel|Kutorejo
78723,R**** T**** T*****,4|Tuban|Hotel|Tuban
78724,O** 1*** R***** R******** S******,2|Kediri|Hotel|Kediri
78725,O** 1*** H**** B******,2|Tuban|Hotel|Gedongombo
78726,H**** S***** 2 n*** A*** A*** K********,2|Nganjuk|Hotel|Nganjuk
78727,H**** S***** 1 n*** S****** K********,2|Nganjuk|Hotel|Nganjuk
78728,R******* @ J**** T****** B*****,2|Blitar|Hotel|Sukorejo
78729,P***** G***** H****,2|Blitar|Hotel|Sukorejo
78730,A*** D***** B********* B*****,0|Blitar|Hotel|Sukorejo
78731,G**** M****** B*****,3|Blitar|Hotel|Kepanjenkidul
78732,H**** T*** B*****,3|Blitar|Hotel|Kepanjenkidul
78733,O** 2*** M***** R********,2|Blitar|Hotel|Kepanjenkidul
78734,R******* S****** n*** A*** A*** B*****,2|Blitar|Hotel|Blitar
78735,A*** A*** A*** M****** 56 B*****,0|Blitar|Hotel|Blitar
78736,P***** P***** H****,3|Blitar|Hotel|Kepanjenkidul
78737,P*** P****** B*****,3|Blitar|Hotel|Kepanjenkidul
78738,P***** P**** B*****,1|Blitar|Hotel|Kepanjenkidul
78739,S*** WM H**** B*****,3|Blitar|Hotel|Kepanjenkidul
78740,O** 2*** I***** R********,2|Blitar|Hotel|Kepanjenkidul
78741,H**** S****** B*****,3|Blitar|Hotel|Blitar
78742,S*** ON 2*** P******** R********,2|Blitar|Hostel/Backpacker accommodation|Kepanjenkidul
78743,O** 3*** C***** G*********,2|Kediri|Hotel|Kediri
78744,R******* S****** n*** K**** R*** P*** B*****,2|Blitar|Hotel|Blitar
78745,O** 3*** H**** H******** J***,2|Blitar|Bed & breakfast|Sukorejo
78746,O** K*** P****** K****** I****** P*** S****** R*********,1|Kediri|Hotel|Kediri
78747,O** 9**** J** R******** S******,2|Kediri|Bed & breakfast|Kediri
78748,U******** H**** S***** K****** I****** P*** by R*******,2|Kediri|Hotel|Kediri
78749,D***** D********** H**** a** C***,0|Blitar|Hotel|Blitar
78750,F******** A*** S****** R********* n*** K****** I****** P***,2|Kediri|Hotel|Kediri
78751,R******* n*** K****** I****** P***,2|Kediri|Hotel|Kediri
78752,R******* @ D**** M** G***** K**** K*****,1|Kediri|Hotel|Kediri
78753,O** 5** D**** M** R***** L***** K****,2|Kediri|Hotel|Kediri
78754,O** 3*** D******** F***** S******,2|Lamongan|Hotel|Lamongan
78755,O** 2*** G**** K******* F*****,2|Kediri|Bed & breakfast|Kediri
78756,N***** H****,3|Jombang|Hotel|Jombang
78757,MY R**** S****** @ J******,2|Jombang|Hotel|Jombang
78758,C****** M** H*******,0|Jombang|Hotel|Jombang
78759,S*** ON 1*** H**** D***,2|Jombang|Hotel|Jombang
78760,G**** R** H**** S****** J****** (******** F**** O** I** S*******,2|Jombang|Hotel|Peterongan
78761,H**** Y**** J****** (****** H***** R********* & C********* (******** Y**** H**** R********* a** C**********,3|Jombang|Hotel|Peterongan
78762,S*** ON 1*** H**** M***,2|Blitar|Hotel|Kepanjenkidul
78763,G**** K****** G********* n*** W***** B***** L*******,1|Lamongan|Hotel|Lamongan
78764,T****** K**** B**** R*****,3|Lamongan|Hotel|Paciran
78765,V**** K******* C*** W********,2|Jombang|Hotel|Jombang
78766,T**** W***** S******* a** R*****,2|Malang|Hotel|Ngantang
78767,S******* H**** & R*****,2|Malang|Hotel|Ngantang
78768,O** 3*** H**** M**** J***,2|Jombang|Bed & breakfast|Jombang
78769,M******** H******* by B*********,2|Mojokerto|Hotel|Mojokerto
78770,O** 3*** I*** H****,2|Lamongan|Bed & breakfast|Lamongan
78771,G**** M****** L*******,0|Lamongan|Hotel|Lamongan
78772,E******,0|Lamongan|Hotel|Lamongan
78773,S**** O** 3*** H******* B********** S******,2|Lamongan|Hotel|Lamongan
78774,O** 3*** P********* K******* S******,2|Lamongan|Hotel|Lamongan
78775,O** 3*** G**** T****** S******,2|Lamongan|Hotel|Lamongan
78776,O** 3*** O***** F***** R********,2|Lamongan|Hotel|Lamongan
78777,R******* n*** M******** T**** S******,2|Mojokerto|Hotel|Mojokerto
78778,R**** W***** H**** a** C********* M********,2|Mojokerto|Hotel|Kranggan
78779,P*** K****** S******,2|Lamongan|Hotel|Lamongan
78780,S**** M********,0|Mojokerto|Hotel|Mojokerto
78781,N*** M** H****,2|Mojokerto|Hotel|Mojokerto
78782,O** 1*** M******** C****** H*******,2|Mojokerto|Hotel|Kranggan
78783,M******** C****** H*******,3|Mojokerto|Hostel/Backpacker accommodation|Mojokerto
78784,A**** M******** H**** & C********** C*****,4|Mojokerto|Hotel|Mojokerto
78785,L*** H**** M********,3|Mojokerto|Hotel|Magersari
78786,A**** S****** M********,3|Mojokerto|Hotel|Magersari
78787,A*** A*** P****,2|Malang|Hotel|Malang city
78788,R******* S****** n*** S****** M*** M********,1|Mojokerto|Hotel|Magersari
78789,O** 8** B***** T*** S*****,3|Mojokerto|Hotel|Mojoanyar
78790,O** 3*** I*** H*******,2|Mojokerto|Hotel|Mojokerto
78791,De R***** M********,3|Mojokerto|Hotel|Magersari
78792,D M****** R******** M********,1|Mojokerto|Guest House|Magersari
78793,G**** A*******,1|Mojokerto|Bed & breakfast|Mojokerto
78794,O** 9**** V*** A***** S******,2|Mojokerto|Hotel|Mojokerto
78795,R******* @ P**** M*****,2|Malang|Hotel|Malang city
78796,O** 3*** H**** T**** A***,2|Batu|Hotel|Batu
78797,B******** C**** R***** M*****,3|Malang|Hotel|Malang
78798,O** 9**** V**** & G**** H**** P*****,2|Batu|Bed & breakfast|Batu
78799,C****** O 8** G**** P**** V*** H**** A** R*****,2|Batu|Hotel|Batu
78800,O** 4** H**** K*** S********,2|Malang|Hotel|Lowokwaru
78801,V**** B**** C*****,4|Batu|Hotel|Batu
78802,R*** S*** C****** M****,3|Batu|Bed & breakfast|Batu
78803,S*** ON 2*** V**** H****,2|Batu|Hostel/Backpacker accommodation|Batu
78804,V**** R*** By Z***,2|Batu|Hotel|Batu
78805,O** 9**** K** K** V****,2|Batu|Bed & breakfast|Batu
78806,O** 3*** V**** G******,2|Batu|Hotel|Batu
78807,O** 9**** V**** B***,2|Batu|Bed & breakfast|Batu
78808,V**** T** L*******,2|Malang|Hotel|Malang
78809,O** 9**** V**** S***,2|Batu|Bed & breakfast|Batu
78810,S**** O** 9**** V**** P*****,2|Batu|Hotel|Batu
78811,V**** C***** 9 By Z***,2|Batu|Hotel|Batu
78812,V**** H******** S********* R*********,2|Batu|Hotel|Batu
78813,P***** A*** 3 B***,2|Malang|Hotel|Malang city
78814,V**** P*******,3|Batu|Hotel|Batu
78815,V**** 99 P** E*** By Z***,2|Batu|Hotel|Batu
78816,T** O**** H** S***** R***** S*********,4|Batu|Resort|Songgokerto
78817,P**** S*** V**** a** H******* By Z***,2|Batu|Hotel|Batu
78818,J********* B*** V****** R*****,5|Batu|Resort|Songgokerto
78819,V**** G****** 4 at D*** W***** S**********,2|Malang|Hotel|Malang city
78820,P********* I**** L****** By Z***,2|Batu|Bed & breakfast|Batu
78821,C** R***,2|Batu|Guest House|Batu
78822,R******* P*** @ V**** B***** B***,3|Malang|Hotel|Malang
78823,O** 3*** V**** A****,2|Batu|Hotel|Batu
78824,R******* n*** P********* B***,2|Malang|Hotel|Malang city
78825,R******* S****** n*** B**** K*** B***,2|Malang|Hotel|Malang city
78826,S******* G**** V***,3|Batu|Hotel|Batu
78827,O** 8** T***** H****,2|Batu|Hotel|Batu
78828,C****** O 9**** N** N****** B*** P******,2|Batu|Hotel|Batu
78829,H**** N****** B***,3|Batu|Hotel|Batu
78830,S******* R***** A** C***,3|Batu|Hotel|Batu
78831,R******* P*** n*** B**** K*** B*** 2,3|Malang|Hotel|Malang city
78832,H**** G**** P**** B*** R*********,1|Malang|Hotel|Malang
78833,H****** T******** (******** A****** By A*******,3|Batu|Hotel|Songgokerto
78834,T**** E**** F**** O** B******* B***,2|Batu|Hotel|Pesanggrahan
78835,R******* n*** W***** M***** A***** 3,1|Batu|Hotel|Pesanggrahan
78836,R******* n*** B**** K*** B*** 3,1|Malang|Hotel|Blimbing
78837,R**** O****** G***** H**** a** C**********,4|Batu|Resort|Pesanggrahan
78838,eL H**** K****** W***** B***,4|Batu|Hotel|Pesanggrahan
78839,O** 1*** V**** B**** P******** R********,2|Batu|Hotel|Batu
78840,O** 1*** V**** B**** P******** R********,2|Batu|Hostel/Backpacker accommodation|Batu
78841,S*** ON 1*** V**** A***** P********,2|Batu|Hotel|Batu
78842,B*** V**** & R******** By P****,1|Batu|Hotel|Batu
78843,A****** H**** H**** a** R*****,4|Batu|Hotel|Ngaglik
78844,V**** P******** I****,4|Batu|Hotel|Batu
78845,P******* I** R******** B*** R*********,1|Malang|Hotel|Malang city
78846,R******* P*** @ P******* V***** B***,3|Malang|Hotel|Malang city
78847,K***** A********* R***** & C********* H****,4|Batu|Hotel|Ngaglik
78848,O** 2*** P******* I** R********,2|Batu|Hotel|Batu
78849,R******* @ O***** G**** H**** B*** (******* O***** G**** H*****,2|Malang|Bed & breakfast|Blimbing
78850,H**** M****** B***,3|Batu|Hotel|Batu
78851,C***** G******* @ W***** C**** T****,1|Batu|Hotel|Bumiaji
78852,O** 9**** C****** C***,2|Batu|Bed & breakfast|Batu
78853,De W**** H****,3|Batu|Hotel|Pesanggrahan
78854,O** 3*** P*** K*** F***,2|Mojokerto|Hotel|Kranggan
78855,R******* @ A***** C***,2|Malang|Hotel|Malang city
78856,Z***** H**** a** C*********,3|Batu|Hotel|Ngaglik
78857,C****** O 8** O*** L**** H**** & R*****,2|Batu|Hotel|Batu
78858,R******* P****** n*** M***** A***** B*** 3,3|Malang|Bed & breakfast|Malang city
78859,H****** H**** K*** B***,4|Batu|Hotel|Batu
78860,V**** B*** 2 k**** 5 d**** M***** A*****,2|Batu|Guest House|Batu
78861,O** 8** N*** I**** H******* S******,2|Batu|Hostel/Backpacker accommodation|Batu
78862,A**** I** B***,3|Batu|Hotel|Ngaglik
78863,P****** H******* N*** M***** A***** B***,2|Malang|Bed & breakfast|Blimbing
78864,O** 3*** P****** F***** R********,2|Batu|Hotel|Batu
78865,H**** G***** 2,4|Batu|Hotel|Batu
78866,H**** G***** 1,4|Batu|Hotel|Batu
78867,O** 5** B**** M******* G**** H**** A** H****,2|Batu|Hotel|Batu
78868,R******* P*** n*** M***** A***** B*** 4,2|Malang|Hotel|Malang
78869,A**** G**** H**** n*** M***** A***** B*** R*********,2|Malang|Hotel|Malang city
78870,O** 3** 32 G**** H****,2|Batu|Hostel/Backpacker accommodation|Batu
78871,R******* n*** M***** A***** B*** 2,2|Batu|Hotel|Batu
78872,V**** A*** K***** B*** M*****,2|Batu|Villa|Batu
78873,S***** G**** H**** by T** L*****,4|Batu|Hotel|Ngaglik
78874,A***** H**** K*** B***,3|Batu|Hotel|Ngaglik
78875,K*** B**** B**** R*****,4|Batu|Hotel|Sisir
78876,V**** 4 K**** K*** B**** R***** N***,4|Batu|Villa|Batu
78877,D********* H******* V****,4|Batu|Villa|Batu
78878,O** 9**** B*******,2|Batu|Bed & breakfast|Batu
